otto_product_id,export_batch_id,asin,parent_asin,child_asin,amazon_url,product_title,brand,amazon_category,variation_attributes,amazon_price,coupon_detected,delivery_days,stock_status,rating,review_count,source_confidence_score,product_match_type,opportunity_type,marketplace_signal_sources,primary_discovery_source,secondary_discovery_sources,core_keyword,related_keywords,ebay_category_hint,demand_type,sell_within_30_days_confidence,stagnation_risk_score,demand_score,category_velocity_score,keyword_demand_score,competitor_success_score,saturation_score,trend_momentum_score,policy_risk_score,vero_risk_score,restricted_category_risk_score,ip_risk_score,edge_case_risk_score,fragility_score,variation_confusion_score,total_cost_estimate,predicted_monthly_profit_per_100_listings,final_validation_score,validation_status,validated_at,raw_delivery_text,delivery_context,prime_signal_detected,prime_signal_source,fba_signal_detected,ships_from_amazon,sold_by_amazon,fulfilled_by_amazon,shipping_gate_result,shipping_review_required
OTTO-c5ed0405-be26-4b8a-a6f3-60a3274da36f,9d3ccb46-4325-4f56-b847-5d905caca37b,B0DZC6CPNB,,,https://www.amazon.com/Klutch-Gladiator-Overhead-Garage-Storage/dp/B0DZC6CPNB/ref=sr_1_1,"Klutch Overhead Garage Storage Rack — Adjustable Height, 96in.L x 48in.D x 23–37in.H",Klutch,Tools & Home Improvement > Storage & Home Organization > Garage Storage > Storage Racks,,124.99,false,4,in_stock,4.3,26,82.86666666666667,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Other Home Organization,steady,84.13436575769911,25,74.1043820377154,65.2068376068376,100,65.88461538461547,42.417582417582416,90,0,0,0,0,0,0,0,141.7,0,82.3820625423959,validated,2026-05-25T02:23:20.751Z,FREE delivery May 27 - 29. Details,public_guest_zip,false,,false,false,false,false,pass,false
OTTO-0fb19337-3616-4509-8033-61e884b3bfcc,9d3ccb46-4325-4f56-b847-5d905caca37b,B0DTY91JWP,,,https://www.amazon.com/OLIPIC-Rolling-Adjustable-Warehouse-Firewood/dp/B0DTY91JWP/ref=sr_1_2,"Tire Rack, Rolling Tire Storage Rack 60"" X 59"" X 21"", Adjustable Metal Rolling Tire Rack for Indoor/Outdoor Use Tire Rack for Garage Warehouse, Also Be Used for Firewood Rack",OLIPIC,Automotive > Tools & Equipment > Tire & Wheel Tools > Tire Repair Tools,,95.75,false,8,in_stock,5,2,77.31428571428572,similar,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Other Home Organization,steady,72.12484378936759,25,71.14711514235323,37.38979591836734,100,61.948979591836704,46.76492819349962,90,0,0,0,0,0,0,0,108.59,0,77.59629919375159,validated,2026-05-25T02:23:35.702Z,FREE delivery May 29 - June 2. Details,public_guest_zip,true,prime_badge,false,false,false,false,pass,false
OTTO-51728e39-2bb1-4a4d-8f98-e6628a4db491,9d3ccb46-4325-4f56-b847-5d905caca37b,B0F1YL7C2T,,,https://www.amazon.com/Management-Cord%E3%80%91%E3%80%90Enhanced-Organizer-Adjustable-Reusable/dp/B0F1YL7C2T/ref=sr_1_6,"Cable Management Under Desk, 【Up to 15 Cord】【Enhanced Wire Holder】 Cord Organizer, Adjustable Hook and Loop Cable Ties, Home Office Essentials, Cable Hider Clips Under Table, 20 Pair",fansto,Electronics > Accessories & Supplies > Cord Management > Cable Straps,,9.99,true,4,in_stock,4.5,609,76.55,similar,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Cable Ties & Organizers,high_velocity,85.76072109527294,25,72.90043555068229,49.778947368421036,100,61.39473684210534,45.2453399122807,90,15,0,0,0,20,0,0,11.46,0,79.38839054885482,validated,2026-05-25T02:26:53.632Z,"FREE delivery Friday, May 29 on orders shipped by Amazon over $35 Or fastest delivery Thursday, May 28. Order within 2 hrs 33 mins",public_guest_zip,true,prime_badge,false,false,false,false,pass,false
OTTO-18e7b071-46ab-4c07-94f8-cfc865a2b6ed,9d3ccb46-4325-4f56-b847-5d905caca37b,B0C8N81CZY,,,https://www.amazon.com/Management-Organizer-Accessories-Workspace-Organizers/dp/B0C8N81CZY/ref=sr_1_6,"Under Desk Cable Management Tray White, No Drill Desk Cable Management Organizer with Clamp for Desk Wire Management, PC Cord Organizer Accessories & Workspace Organizers for Office, Home",Kaiferty,Electronics > Accessories & Supplies > Cord Management > Cable Raceways,,13.99,false,4,in_stock,4.6,833,85.73076923076923,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Cable Ties & Organizers,steady,78.07327915090504,25,68.31956564618433,49.19740259740259,100,61.701298701298626,42.67308231337008,92,15,0,0,0,20,0,0,15.99,0,75.24981000374525,validated,2026-05-25T02:28:38.988Z,"FREE delivery Friday, May 29 on orders shipped by Amazon over $35. Order within 2 hrs 31 mins",public_guest_zip,true,prime_badge,false,false,false,false,pass,false
OTTO-09216cf7-4848-4473-b01f-8e7565b877fb,9d3ccb46-4325-4f56-b847-5d905caca37b,B072XJT436,,,https://www.amazon.com/25pcs-Adhesive-Adjustable-Optional-Management/dp/B072XJT436/ref=sr_1_10,25 Pieces Desk Wire Organizer Cable Ties Zip Ties Adhesive Cord Clips Cable Management Cord Keeper Desk Wire Management,RayTour,Electronics > Accessories & Supplies > Cord Management > Cable Ties,,7.99,false,4,in_stock,4.5,3633,80.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Cable Ties & Organizers,high_velocity,87.15119957934266,25,75.18979548426017,70.51476793248945,100,60.596802986043436,33.93263248229994,84,15,0,0,0,20,0,0,9.2,0,80.72127806750687,validated,2026-05-25T02:29:04.036Z,"FREE delivery Friday, May 29 on orders shipped by Amazon over $35 Or fastest delivery Thursday, May 28. Order within 2 hrs 31 mins",public_guest_zip,false,,false,false,false,false,pass,false
OTTO-c5680038-c5cd-4925-9202-f853a39fedff,9d3ccb46-4325-4f56-b847-5d905caca37b,B0DK13ZHNJ,,,https://www.amazon.com/Univivi-Management-Organizer-Premium-Fabric/dp/B0DK13ZHNJ/ref=sr_1_1,"Univivi No Drill Under Desk Cable Management Tray, 36"" Cord Organizer for Table, Clamp/Screw Mount Desk Cable Management, Premium Fabric Cable Management Tray for Office, Home",Univivi,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Racks & Cabinets,,37.98,true,4,in_stock,4.7,590,91.65,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Cable Carriers,steady,80.1179436010494,25,67.56684334174825,35.392018779342735,100,56.514084507042284,42.353243548884556,88,15,0,0,0,20,0,0,43.16,0,75.56212041701413,validated,2026-05-25T02:29:20.225Z,"FREE delivery Friday, May 29 Or fastest delivery Thursday, May 28. Order within 2 hrs 30 mins",public_guest_zip,true,prime_badge,false,false,false,false,pass,false
OTTO-899ff2e7-00a7-490e-a06e-7ade924c40b2,9d3ccb46-4325-4f56-b847-5d905caca37b,B0B82MZVFG,,,https://www.amazon.com/NODOCA-Management-Punch-Free-Newest-Organizer/dp/B0B82MZVFG/ref=sr_1_10,"NODOCA No Drill Under Desk Cable Management Tray, 14'' Wire Management, Punch-Free Clamp on, Metal Cable Tray, Wire Organizer Under Desk, Under Desk Basket for Office and Home, Black",NODOCA,Electronics > Accessories & Supplies > Cord Management > Cable Raceways,,26.99,false,4,in_stock,4.5,1034,83.59420289855073,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Cable Ties & Organizers,steady,82.10704248101175,25,70.5456922439681,49.439189189189186,100,59.527027027027,39.61323392357875,88,15,0,0,0,20,0,0,30.72,0,77.35038964189079,validated,2026-05-25T02:29:41.188Z,"FREE delivery Friday, May 29 on orders shipped by Amazon over $35 Or fastest delivery Thursday, May 28. Order within 2 hrs 30 mins",public_guest_zip,true,"prime_badge,sold_by_amazon,fulfilled_by_amazon",true,false,true,true,pass,false
OTTO-032ced2c-0ce9-43d8-90db-63a757b853b6,9d3ccb46-4325-4f56-b847-5d905caca37b,B0F5W7GDZB,,,https://www.amazon.com/Under-Desk-Cable-Management-Small/dp/B0F5W7GDZB/ref=sr_1_8,"Under Desk Cable Management Tray Small – Clamp-Mounted Wire Organizer & Cord Management Under Desk Rack, No-Drill Metal Cable Organizer for Home Office (Black)",QUELIEN,Electronics > Computers & Accessories > Computer Accessories & Peripherals > Racks & Cabinets,,16.99,true,4,in_stock,4.7,257,88.94736842105263,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Cable Ties & Organizers,steady,76.67100164062813,25,65.69503638535899,34.991397849462366,100,55.064516129032334,43.47996089931574,92,0,0,0,0,0,0,0,19.39,0,76.77931504633204,validated,2026-05-25T02:30:37.107Z,"FREE delivery Friday, May 29 on orders shipped by Amazon over $35 Or fastest delivery Thursday, May 28. Order within 2 hrs 29 mins",public_guest_zip,false,,false,false,false,false,pass,false
OTTO-8c16df5f-71be-48bc-86ea-ceabfe29fa51,9d3ccb46-4325-4f56-b847-5d905caca37b,B0C95BJG5S,,,https://www.amazon.com/POUT-Universal-Under-Management-Organizer/dp/B0C95BJG5S/ref=sr_1_1,POUT Universal Wide Under Desk Cable Management Tray Organizer - 23.6 x 5.3 inch – for Wire/Cable Management - Hanging Easily Removable Rack with Cable Management Holes – Sturdy Stylish Black Steel,POUT,Electronics > Accessories & Supplies > Cord Management > Cable Raceways,,19.99,false,4,in_stock,4,67,84.56666666666666,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Cable Ties & Organizers,steady,75.33775125866819,25,69.77896361736488,49.515517241379314,100,62.232758620689694,44.44001139925905,100,0,0,0,0,0,0,0,22.79,0,78.01291082454642,validated,2026-05-25T02:30:58.281Z,"FREE delivery Friday, May 29 on orders shipped by Amazon over $35 Or fastest delivery Thursday, May 28. Order within 2 hrs 29 mins",public_guest_zip,true,prime_badge,false,false,false,false,pass,false
OTTO-cc046563-c21f-4e8f-aefd-d59681e78dbc,9d3ccb46-4325-4f56-b847-5d905caca37b,B08GCJ9LHB,,,https://www.amazon.com/Goplus-Foldable-Kneeler-Portable-Pouches/dp/B08GCJ9LHB/ref=sr_1_3,"Goplus Garden Kneeler and Seat, Foldable Garden Bench for Kneeling & Sitting, Widened 8"" EVA Soft Foam Pad, Heavy-Duty Garden Stool w/ 2 Large Tool Pouches, Gardening Gift for Women Men Seniors",Goplus,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Workseats",,40.98,false,7,in_stock,4.6,724,77.88399503722084,similar,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,"Garden Kneelers, Cushions & Seats",steady,73.8773728843643,25,67.79530637374029,45.25370370370369,100,57.84259259259246,44.273840769903764,86,0,0,0,0,0,0,0,46.56,0,76.78133441480541,validated,2026-05-25T02:31:34.707Z,FREE delivery May 28 - June 1. Details,public_guest_zip,true,prime_badge,false,false,false,false,pass,false
