otto_product_id,export_batch_id,asin,parent_asin,child_asin,amazon_url,product_title,brand,amazon_category,variation_attributes,amazon_price,coupon_detected,delivery_days,stock_status,rating,review_count,source_confidence_score,product_match_type,opportunity_type,marketplace_signal_sources,primary_discovery_source,secondary_discovery_sources,core_keyword,related_keywords,ebay_category_hint,demand_type,sell_within_30_days_confidence,stagnation_risk_score,demand_score,category_velocity_score,keyword_demand_score,competitor_success_score,saturation_score,trend_momentum_score,policy_risk_score,vero_risk_score,restricted_category_risk_score,ip_risk_score,edge_case_risk_score,fragility_score,variation_confusion_score,total_cost_estimate,predicted_monthly_profit_per_100_listings,final_validation_score,validation_status,validated_at,raw_delivery_text,delivery_context,prime_signal_detected,prime_signal_source,fba_signal_detected,ships_from_amazon,sold_by_amazon,fulfilled_by_amazon,shipping_gate_result,shipping_review_required
OTTO-2e94541e-44b4-427c-ae8e-72bfd2d95209,a156a84c-0972-4ff1-9186-9b10a23e1ce6,B04YRKHHHH,,,https://www.amazon.com/dp/B04YRKHHHH,Mock product B04YRKHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,under sink organizer,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,84.89082175925925,validated,2026-05-26T20:00:52.048Z,,,,,,,,,,
OTTO-291e789b-4e52-4483-8024-bcd1e5faf3e7,a156a84c-0972-4ff1-9186-9b10a23e1ce6,B05YRKHHHH,,,https://www.amazon.com/dp/B05YRKHHHH,Mock product B05YRKHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,under sink organizer,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,84.89082175925925,validated,2026-05-26T20:00:53.575Z,,,,,,,,,,
OTTO-84d5d529-66ca-424b-8eda-0639fbcc72b9,a156a84c-0972-4ff1-9186-9b10a23e1ce6,B06YRKHHHH,,,https://www.amazon.com/dp/B06YRKHHHH,Mock product B06YRKHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,under sink organizer,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,84.89082175925925,validated,2026-05-26T20:00:55.338Z,,,,,,,,,,
OTTO-aa12e599-1610-4c28-85cc-aa5ec20f50a2,a156a84c-0972-4ff1-9186-9b10a23e1ce6,B07YRKHHHH,,,https://www.amazon.com/dp/B07YRKHHHH,Mock product B07YRKHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,under sink organizer,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,84.89082175925925,validated,2026-05-26T20:00:56.862Z,,,,,,,,,,
OTTO-62a08a3c-c27e-491c-9848-3626adc6b951,a156a84c-0972-4ff1-9186-9b10a23e1ce6,B08YRKHHHH,,,https://www.amazon.com/dp/B08YRKHHHH,Mock product B08YRKHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,under sink organizer,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,84.89082175925925,validated,2026-05-26T20:00:58.401Z,,,,,,,,,,
OTTO-97f17d47-6ffe-4431-9bec-4680eac29ce3,a156a84c-0972-4ff1-9186-9b10a23e1ce6,B0FQAJHHHH,,,https://www.amazon.com/dp/B0FQAJHHHH,Mock product B0FQAJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,84.89082175925925,validated,2026-05-26T20:00:59.875Z,,,,,,,,,,
OTTO-a3662523-182b-4d2b-b2df-9c56795fb43a,a156a84c-0972-4ff1-9186-9b10a23e1ce6,B0GQAJHHHH,,,https://www.amazon.com/dp/B0GQAJHHHH,Mock product B0GQAJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,84.89082175925925,validated,2026-05-26T20:01:01.417Z,,,,,,,,,,
OTTO-142c066b-3c85-4f23-a9ac-4b437091d7c8,a156a84c-0972-4ff1-9186-9b10a23e1ce6,B0HQAJHHHH,,,https://www.amazon.com/dp/B0HQAJHHHH,Mock product B0HQAJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,84.89082175925925,validated,2026-05-26T20:01:02.927Z,,,,,,,,,,
OTTO-5323f909-7723-4784-aa1f-190805b81ca9,a156a84c-0972-4ff1-9186-9b10a23e1ce6,B0JQAJHHHH,,,https://www.amazon.com/dp/B0JQAJHHHH,Mock product B0JQAJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,84.89082175925925,validated,2026-05-26T20:01:04.475Z,,,,,,,,,,
OTTO-467cb015-bde4-4150-85ca-2d9c84ddc87b,a156a84c-0972-4ff1-9186-9b10a23e1ce6,B0KQAJHHHH,,,https://www.amazon.com/dp/B0KQAJHHHH,Mock product B0KQAJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,84.89082175925925,validated,2026-05-26T20:01:06.088Z,,,,,,,,,,
