otto_product_id,export_batch_id,asin,parent_asin,child_asin,amazon_url,product_title,brand,amazon_category,variation_attributes,amazon_price,coupon_detected,delivery_days,stock_status,rating,review_count,source_confidence_score,product_match_type,opportunity_type,marketplace_signal_sources,primary_discovery_source,secondary_discovery_sources,core_keyword,related_keywords,ebay_category_hint,demand_type,sell_within_30_days_confidence,stagnation_risk_score,demand_score,category_velocity_score,keyword_demand_score,competitor_success_score,saturation_score,trend_momentum_score,policy_risk_score,vero_risk_score,restricted_category_risk_score,ip_risk_score,edge_case_risk_score,fragility_score,variation_confusion_score,total_cost_estimate,predicted_monthly_profit_per_100_listings,final_validation_score,validation_status,validated_at
OTTO-2da2447a-e488-4c7b-ad68-04f5611e1193,d5c28b8a-bf36-45a1-a654-a78b691fcaa1,B04YRKHHHH,,,https://www.amazon.com/dp/B04YRKHHHH,Mock product B04YRKHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,under sink organizer,,Home & Garden,steady,78.07265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,82.04534060846562,validated,2026-05-22T18:50:35.916Z
OTTO-9fb15678-5070-46ee-a6b2-66317c27cc5f,d5c28b8a-bf36-45a1-a654-a78b691fcaa1,B05YRKHHHH,,,https://www.amazon.com/dp/B05YRKHHHH,Mock product B05YRKHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,under sink organizer,,Home & Garden,steady,78.07265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,82.04534060846562,validated,2026-05-22T18:50:35.926Z
OTTO-44846ae2-6985-4e16-8ebc-c4faa68d1eff,d5c28b8a-bf36-45a1-a654-a78b691fcaa1,B06YRKHHHH,,,https://www.amazon.com/dp/B06YRKHHHH,Mock product B06YRKHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,under sink organizer,,Home & Garden,steady,78.07265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,82.04534060846562,validated,2026-05-22T18:50:35.932Z
OTTO-93b19612-60f6-449d-a599-fbe0735786de,d5c28b8a-bf36-45a1-a654-a78b691fcaa1,B07YRKHHHH,,,https://www.amazon.com/dp/B07YRKHHHH,Mock product B07YRKHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,under sink organizer,,Home & Garden,steady,78.07265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,82.04534060846562,validated,2026-05-22T18:50:35.938Z
OTTO-25ff0440-2e28-406a-a2e5-992e7088f6b1,d5c28b8a-bf36-45a1-a654-a78b691fcaa1,B08YRKHHHH,,,https://www.amazon.com/dp/B08YRKHHHH,Mock product B08YRKHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,under sink organizer,,Home & Garden,steady,78.07265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,82.04534060846562,validated,2026-05-22T18:50:35.945Z
OTTO-89cf186a-b01d-4703-b916-a704a965df5f,d5c28b8a-bf36-45a1-a654-a78b691fcaa1,B0FQAJHHHH,,,https://www.amazon.com/dp/B0FQAJHHHH,Mock product B0FQAJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Home & Garden,steady,78.07265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,82.04534060846562,validated,2026-05-22T18:50:35.951Z
OTTO-d04c20f2-6625-468b-999f-8db122291f14,d5c28b8a-bf36-45a1-a654-a78b691fcaa1,B0GQAJHHHH,,,https://www.amazon.com/dp/B0GQAJHHHH,Mock product B0GQAJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Home & Garden,steady,78.07265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,82.04534060846562,validated,2026-05-22T18:50:35.956Z
OTTO-b532e97d-1453-4577-ae51-235839461c91,d5c28b8a-bf36-45a1-a654-a78b691fcaa1,B0HQAJHHHH,,,https://www.amazon.com/dp/B0HQAJHHHH,Mock product B0HQAJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Home & Garden,steady,78.07265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,82.04534060846562,validated,2026-05-22T18:50:35.962Z
OTTO-eed3b319-0dfe-4f05-824a-54a58f299a93,d5c28b8a-bf36-45a1-a654-a78b691fcaa1,B0JQAJHHHH,,,https://www.amazon.com/dp/B0JQAJHHHH,Mock product B0JQAJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Home & Garden,steady,78.07265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,82.04534060846562,validated,2026-05-22T18:50:35.967Z
OTTO-4b376e10-4e4f-4271-a689-796773057b54,d5c28b8a-bf36-45a1-a654-a78b691fcaa1,B0KQAJHHHH,,,https://www.amazon.com/dp/B0KQAJHHHH,Mock product B0KQAJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,garage storage rack,,Home & Garden,steady,78.07265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,27.33,0,82.04534060846562,validated,2026-05-22T18:50:35.973Z
